ItemID,ItemType,ItemFatContent,ItemWeight,ItemVisibility
FDQ20,Fruits and Vegetables,low fat,,0.029640604
FDX07,Fruits and Vegetables,Regular,19.2,0.0
FDO23,Breads,Low Fat,17.85,0.0
FDX10,Snack Foods,Regular,,0.123111453
FDL12,Baking Goods,Regular,15.85,0.121632721
FDY21,Snack Foods,Low Fat,15.1,0.173481304
NCP18,Household,Low Fat,,0.028459761
DRB48,Soft Drinks,Regular,16.75,0.024832806
NCO26,Household,Low Fat,7.235,0.076855628
FDA45,Snack Foods,Low Fat,21.25,0.155350299
FDR07,Fruits and Vegetables,Low Fat,,0.077367431
NCB30,Household,Low Fat,,0.025578526
FDX49,Canned,reg,,0.101338651
FDS45,Snack Foods,Regular,,0.051643608
FDY59,Baking Goods,Low Fat,8.195,0.031452265
FDW43,Fruits and Vegetables,Regular,20.1,0.022460102
NCM07,Others,Low Fat,9.395,0.039954281
NCM55,Others,Low Fat,15.6,0.111685868
FDK20,Fruits and Vegetables,Regular,12.6,0.041622264
DRK23,Hard Drinks,Low Fat,8.395,0.07226985
FDX33,Snack Foods,Regular,,0.116915909
FDY02,Dairy,Regular,8.945,0.0
FDD50,Canned,Low Fat,18.85,0.141642219
FDK34,Snack Foods,Low Fat,13.35,0.038494623
FDE35,Starchy Foods,Regular,7.06,0.073480266
FDS21,Snack Foods,Regular,19.85,0.020961192
FDQ56,Fruits and Vegetables,Low Fat,6.59,0.105577348
FDH10,Snack Foods,Low Fat,21.0,0.049263979
FDR14,Dairy,Low Fat,11.65,0.175033524
FDO13,Breakfast,Low Fat,7.865,0.061405051
FDZ56,Fruits and Vegetables,Low Fat,16.25,0.025715562
FDK40,Frozen Foods,LF,7.035,0.021883368
FDQ16,Frozen Foods,LF,19.7,0.041803291
FDY31,Fruits and Vegetables,LF,5.98,0.04363058
FDW36,Baking Goods,Low Fat,11.15,0.057021156
FDV50,Dairy,Low Fat,14.3,0.122761775
FDC41,Frozen Foods,Low Fat,15.6,0.117095014
DRN59,Hard Drinks,Low Fat,15.0,0.064241345
NCN05,Health and Hygiene,Low Fat,8.235,0.014482153
NCS53,Health and Hygiene,Low Fat,14.5,0.089917769
NCD07,Household,Low Fat,9.1,0.055514919
NCC07,Household,Low Fat,19.6,0.023988387
FDH34,Snack Foods,Low Fat,8.63,0.031143591
FDP58,Snack Foods,Low Fat,11.1,0.0
FDS57,Snack Foods,Low Fat,15.5,0.103603094
FDB59,Snack Foods,Low Fat,18.25,0.015302653
FDK60,Baking Goods,Regular,16.5,0.094010215
FDO01,Breakfast,Regular,21.1,0.020750867
FDT32,Fruits and Vegetables,Regular,19.0,0.065735977
DRB13,Soft Drinks,Regular,6.115,0.007055292
FDN24,Baking Goods,Low Fat,,0.198316649
FDB09,Fruits and Vegetables,Low Fat,,0.100493148
NCE19,Household,Low Fat,,0.162856593
NCQ30,Household,Low Fat,,0.050901814
FDK27,Meat,Low Fat,,0.015664229
FDP39,Meat,Low Fat,,0.121554149
NCL07,Others,Low Fat,,0.05486977
FDP46,Snack Foods,Low Fat,,0.13064231
FDV46,Snack Foods,Low Fat,,0.022074764
DRH13,Soft Drinks,Low Fat,,0.041821227
FDR01,Canned,Regular,,0.093883945
FDU01,Canned,Regular,,0.021002171
FDT07,Fruits and Vegetables,Regular,,0.135375727
FDX60,Baking Goods,Low Fat,14.35,0.080594133
FDG16,Frozen Foods,Low Fat,15.25,0.089816808
FDH08,Fruits and Vegetables,Low Fat,7.51,0.01742908
FDR08,Fruits and Vegetables,Low Fat,18.7,0.037622954
FDI20,Fruits and Vegetables,Low Fat,19.1,0.03856376
FDM32,Fruits and Vegetables,Low Fat,20.5,0.020605032
NCV53,Health and Hygiene,Low Fat,8.27,0.018813601
NCG42,Household,Low Fat,19.2,0.041227831
NCO07,Others,Low Fat,9.06,0.009776268
DRI13,Soft Drinks,Low Fat,15.35,0.020326962
FDI36,Baking Goods,Regular,12.5,0.062343432
FDO52,Frozen Foods,Regular,11.6,0.077164595
FDF56,Fruits and Vegetables,Regular,16.7,0.119462225
NCB42,Health and Hygiene,LF,11.8,0.008578539
FDN44,Fruits and Vegetables,LF,13.15,0.022924552
FDA32,Fruits and Vegetables,LF,14.0,0.0
FDT25,Canned,Low Fat,7.5,0.050853901
FDE26,Canned,Low Fat,9.3,0.089186275
FDG16,Frozen Foods,Low Fat,15.25,0.089998959
FDO32,Fruits and Vegetables,Low Fat,6.36,0.120788077
FDI20,Fruits and Vegetables,Low Fat,19.1,0.038641968
DRL35,Hard Drinks,Low Fat,15.7,0.030765898
NCL53,Health and Hygiene,Low Fat,7.5,0.036308404
NCK30,Household,Low Fat,14.85,0.061102235
NCP43,Others,Low Fat,17.75,0.030568919
FDF22,Snack Foods,Low Fat,6.865,0.056945936
FDT48,Baking Goods,Low Fat,4.92,0.046214971
FDU25,Canned,Low Fat,12.35,0.026832182
FDO04,Frozen Foods,Low Fat,16.6,0.0
FDG29,Frozen Foods,Low Fat,17.6,0.05661033
NCO17,Health and Hygiene,Low Fat,10.0,0.073794811
NCZ30,Household,Low Fat,6.59,0.0
FDK27,Meat,Low Fat,11.0,0.008997141
DRL49,Soft Drinks,Low Fat,13.15,0.05674821
FDN56,Fruits and Vegetables,Regular,5.46,0.107274301
FDV56,Fruits and Vegetables,Regular,16.1,0.013623294
FDU20,Fruits and Vegetables,Regular,19.35,0.021501067
FDV33,Snack Foods,Regular,9.6,0.027399064
FDN22,Snack Foods,Regular,18.85,0.138585859
FDB23,Starchy Foods,Regular,19.2,0.0
FDT35,Breads,Regular,19.85,0.081916124
FDD38,Canned,Regular,16.75,0.008238064
FDI40,Frozen Foods,Regular,11.5,0.126313413
FDB29,Frozen Foods,Regular,16.7,0.052708138
FDK10,Snack Foods,Regular,5.785,0.040587146
FDT09,Snack Foods,Regular,15.15,0.012332667
FDO12,Baking Goods,Low Fat,15.75,0.054920146
FDU23,Breads,Low Fat,12.15,0.021719387
FDJ50,Canned,Low Fat,8.645,0.021581922
FDX02,Dairy,Low Fat,16.0,0.057049301
DRE03,Dairy,Low Fat,19.6,0.024222321
FDK16,Frozen Foods,Low Fat,9.065,0.115307979
FDG04,Frozen Foods,Low Fat,13.1,0.006061565
FDB53,Frozen Foods,Low Fat,13.35,0.139426044
NCW17,Health and Hygiene,Low Fat,18.0,0.019382568
NCP05,Health and Hygiene,Low Fat,19.6,0.025281802
NCT42,Household,Low Fat,5.88,0.024882614
NCT30,Household,Low Fat,9.1,0.080277707
NCE18,Household,Low Fat,10.0,0.021421289
FDL33,Snack Foods,Low Fat,7.235,0.0
FDM21,Snack Foods,Low Fat,20.2,0.064351908
FDQ47,Breads,Regular,7.155,0.168154574
FDN49,Breakfast,Regular,17.25,0.125200788
FDE51,Dairy,Regular,5.925,0.09644909
FDZ26,Dairy,Regular,11.6,0.143990173
FDQ40,Frozen Foods,Regular,11.1,0.036020711
FDI40,Frozen Foods,Regular,11.5,0.125579201
FDJ40,Frozen Foods,Regular,13.6,0.049579883
FDV19,Fruits and Vegetables,Regular,14.85,0.03525037
FDN58,Snack Foods,Regular,13.8,0.056861638
FDL14,Canned,reg,8.115,0.032152786
FDB28,Dairy,Low Fat,6.615,0.156307983
FDJ41,Frozen Foods,Low Fat,6.85,0.03830192
FDJ28,Frozen Foods,Low Fat,12.3,0.036590807
FDS40,Frozen Foods,Low Fat,15.35,0.02346559
FDE09,Fruits and Vegetables,Low Fat,8.775,0.036159635
NCX05,Health and Hygiene,Low Fat,15.2,0.162462044
NCA54,Household,Low Fat,16.5,0.061330521
NCB07,Household,Low Fat,19.2,0.129731747
FDK46,Snack Foods,Low Fat,9.6,0.086145867
FDV09,Snack Foods,Low Fat,12.1,0.034427577
FDJ03,Dairy,Regular,12.35,0.121174241
FDU26,Dairy,Regular,16.7,0.071335395
FDO56,Fruits and Vegetables,Regular,10.195,0.075291577
FDT15,Meat,Regular,12.15,0.071440118
FDB60,Baking Goods,low fat,9.3,0.04774013
FDO36,Baking Goods,Low Fat,19.7,0.077849003
FDT25,Canned,Low Fat,7.5,0.050708743
FDR49,Canned,Low Fat,8.71,0.0
FDQ52,Frozen Foods,Low Fat,17.0,0.119285634
FDI52,Frozen Foods,Low Fat,18.7,0.104591027
FDX44,Fruits and Vegetables,Low Fat,9.3,0.042930789
FDG57,Fruits and Vegetables,Low Fat,14.7,0.072238195
NCB54,Health and Hygiene,Low Fat,8.76,0.050011058
NCR05,Health and Hygiene,Low Fat,10.1,0.054585372
NCH07,Household,Low Fat,13.15,0.092589917
NCL42,Household,Low Fat,18.85,0.040338009
NCO30,Household,Low Fat,19.5,0.015711807
NCC07,Household,Low Fat,19.6,0.023931217
FDK45,Seafood,Low Fat,11.65,0.033830011
FDI22,Snack Foods,Low Fat,12.6,0.096132367
FDP10,Snack Foods,Low Fat,19.0,0.127983545
DRE12,Soft Drinks,Low Fat,4.59,0.070721656
DRJ49,Soft Drinks,Low Fat,6.865,0.0
FDX47,Breads,Regular,6.55,0.034575546
FDA03,Dairy,Regular,18.5,0.045425939
DRM49,Soft Drinks,Regular,6.11,0.151827552
FDD47,Starchy Foods,Regular,7.6,0.142292265
NCD06,Household,low fat,13.0,0.099242622
FDZ26,Dairy,reg,11.6,0.143897558
FDA44,Fruits and Vegetables,LF,19.7,0.053439522
FDT38,Dairy,Low Fat,18.7,0.057771828
FDK52,Frozen Foods,Low Fat,18.25,0.0
FDS07,Fruits and Vegetables,Low Fat,12.35,0.100164204
NCV41,Health and Hygiene,Low Fat,14.35,0.017108186
NCH54,Household,Low Fat,13.5,0.072965144
FDJ07,Meat,Low Fat,7.26,0.014482278
FDL15,Meat,Low Fat,17.85,0.046824729
NCM07,Others,Low Fat,9.395,0.040124625
FDI57,Seafood,Low Fat,19.85,0.054245722
FDA10,Snack Foods,Low Fat,20.35,0.142393712
FDL46,Snack Foods,Low Fat,20.35,0.054277132
FDC35,Starchy Foods,Low Fat,7.435,0.123338082
FDI36,Baking Goods,Regular,12.5,0.062597392
FDW02,Dairy,Regular,4.805,0.037852995
FDZ28,Frozen Foods,Regular,20.0,0.051702257
FDF08,Fruits and Vegetables,Regular,14.3,0.0
FDV49,Canned,low fat,10.0,0.025932408
FDU19,Fruits and Vegetables,reg,8.77,0.046962004
FDZ52,Frozen Foods,Low Fat,,0.099589909
NCA42,Household,Low Fat,,0.028410335
NCQ50,Household,Low Fat,,0.034141213
FDU39,Meat,Low Fat,,0.035863436
FDF58,Snack Foods,Low Fat,,0.009534758
FDH34,Snack Foods,Low Fat,,0.030944666
FDK57,Snack Foods,Low Fat,,0.079904068
FDM10,Snack Foods,Low Fat,,0.075603699
FDQ22,Snack Foods,Low Fat,,0.029595637
DRI01,Soft Drinks,Low Fat,,0.034286109
FDT24,Baking Goods,Regular,,0.0
FDT47,Breads,Regular,,0.02439015
FDD40,Dairy,Regular,,0.014721719
FDG56,Fruits and Vegetables,Regular,,0.071106549
FDQ45,Snack Foods,Regular,,0.010864186
DRC01,Soft Drinks,Regular,,0.019107027
FDD59,Starchy Foods,Regular,,0.065860323
FDO10,Snack Foods,Regular,13.65,0.012741089
FDG02,Canned,Low Fat,7.855,0.011324862
FDH14,Canned,Regular,17.1,0.0467696
FDG12,Baking Goods,Regular,6.635,0.0
NCC31,Household,Low Fat,8.02,0.019866705
FDW11,Breads,Low Fat,12.6,0.0489808
FDE40,Dairy,Regular,,0.098663652
FDG33,Seafood,Regular,,0.13956116
FDA33,Snack Foods,Low Fat,6.48,0.033968647
FDC15,Dairy,LF,18.1,0.178975721
DRB48,Soft Drinks,Regular,16.75,0.0
FDK48,Baking Goods,low fat,7.445,0.0
FDH45,Fruits and Vegetables,reg,15.1,0.105646853
FDW22,Snack Foods,Regular,9.695,0.03033748
FDO27,Meat,Regular,6.175,0.179806961
FDS33,Snack Foods,Regular,,0.122830885
NCZ06,Household,Low Fat,19.6,0.094083303
FDA52,Frozen Foods,Regular,16.2,0.128682722
FDM60,Baking Goods,Regular,10.8,0.048339408
FDO10,Snack Foods,Regular,13.65,0.021343732
FDD36,Baking Goods,LF,13.3,0.021306635
FDU02,Dairy,Low Fat,13.35,0.102670882
FDB08,Fruits and Vegetables,Low Fat,6.055,0.031151714
DRM23,Hard Drinks,Low Fat,16.6,0.135944247
NCD31,Household,Low Fat,12.1,0.01545846
FDV37,Canned,Regular,13.0,0.083643716
FDT55,Fruits and Vegetables,Regular,13.6,0.0
FDL16,Frozen Foods,Low Fat,,0.294939214
DRK11,Hard Drinks,Low Fat,,0.018847114
NCM26,Others,Low Fat,,0.040520754
FDK09,Snack Foods,Low Fat,,0.160665697
FDT46,Snack Foods,Low Fat,,0.053939315
FDP13,Canned,Regular,,0.235183205
FDO03,Meat,Regular,,0.064577332
FDO09,Snack Foods,Regular,,0.0
FDD17,Frozen Foods,LF,7.5,0.032626952
FDC20,Fruits and Vegetables,LF,10.65,0.023971463
NCI18,Household,LF,18.35,0.014024028
FDW13,Canned,Low Fat,8.5,0.097884718
FDA50,Dairy,Low Fat,16.25,0.087175137
FDT43,Fruits and Vegetables,Low Fat,16.35,0.020547951
FDD57,Fruits and Vegetables,Low Fat,18.1,0.022399592
DRG11,Hard Drinks,Low Fat,6.385,0.0
NCB30,Household,Low Fat,14.6,0.025702994
NCR50,Household,Low Fat,20.2,0.011820087
FDX21,Snack Foods,Low Fat,7.05,0.084966021
FDJ46,Snack Foods,Low Fat,11.1,0.044823438
FDX45,Snack Foods,Low Fat,16.75,0.0
FDN23,Breads,Regular,6.575,0.075507758
FDV52,Frozen Foods,Regular,20.7,0.12152072
FDQ07,Fruits and Vegetables,Regular,15.1,0.087406863
FDX56,Fruits and Vegetables,Regular,17.1,0.074059474
NCE43,Household,low fat,12.5,0.103442268
NCD07,Household,LF,9.1,0.0
FDX13,Canned,Low Fat,7.725,0.047879864
FDR26,Dairy,Low Fat,20.7,0.042923652
FDD05,Frozen Foods,Low Fat,19.35,0.016645164
FDQ20,Fruits and Vegetables,Low Fat,8.325,0.029845243
NCI29,Health and Hygiene,Low Fat,8.6,0.032687702
NCP55,Others,Low Fat,14.65,0.011212719
FDI46,Snack Foods,Low Fat,9.5,0.074496043
FDI33,Snack Foods,Low Fat,16.5,0.028476451
DRE49,Soft Drinks,Low Fat,20.75,0.021293097
FDF02,Canned,Low Fat,16.2,0.104058452
NCP05,Health and Hygiene,Low Fat,19.6,0.025429614
NCW30,Household,Low Fat,5.21,0.011072173
NCL54,Household,Low Fat,12.6,0.083221904
NCF42,Household,Low Fat,17.35,0.168329848
NCP30,Household,Low Fat,20.5,0.032954044
NCO43,Others,Low Fat,5.5,0.047364617
FDC46,Snack Foods,Low Fat,17.7,0.117201696
FDL13,Breakfast,Regular,13.85,0.056432784
FDE41,Frozen Foods,Regular,9.195,0.064143995
FDR27,Meat,Regular,15.1,0.096295326
FDL21,Snack Foods,Regular,15.85,0.007160908
FDZ36,Baking Goods,Regular,6.035,0.066155883
FDW12,Baking Goods,Regular,8.315,0.035773394
FDK25,Breakfast,Regular,11.6,0.157718931
FDP08,Fruits and Vegetables,Regular,20.5,0.113045883
FDM15,Meat,Regular,11.8,0.057746382
DRF60,Soft Drinks,low fat,10.8,0.052174319
FDX58,Snack Foods,low fat,13.15,0.044011225
FDP11,Breads,Low Fat,15.85,0.069087481
DRI39,Dairy,Low Fat,13.8,0.097043739
FDF04,Frozen Foods,Low Fat,17.5,0.013634468
FDY31,Fruits and Vegetables,Low Fat,5.98,0.043554614
FDR43,Fruits and Vegetables,Low Fat,18.2,0.161458973
NCC30,Household,Low Fat,16.6,0.027573983
FDQ10,Snack Foods,Low Fat,12.85,0.033172957
FDL22,Snack Foods,Low Fat,16.85,0.036383293
DRG13,Soft Drinks,Low Fat,17.25,0.03717912
FDM04,Frozen Foods,Regular,9.195,0.0471117
FDA04,Frozen Foods,Regular,11.3,0.066717378
FDE26,Canned,Low Fat,9.3,0.14897741
FDA19,Fruits and Vegetables,Low Fat,7.52,0.092272132
NCJ30,Household,Low Fat,5.82,0.134975628
NCF18,Household,Low Fat,18.35,0.148938624
DRA12,Soft Drinks,Low Fat,11.6,0.068535039
FDN03,Meat,Regular,9.8,0.025257508
FDV22,Snack Foods,Regular,14.85,0.016635488
NCA17,Health and Hygiene,LF,20.6,0.045380404
FDP38,Canned,Low Fat,10.1,0.032075379
FDD50,Canned,Low Fat,18.85,0.141524348
FDA50,Dairy,Low Fat,16.25,0.087102593
FDX20,Fruits and Vegetables,Low Fat,7.365,0.042524835
FDA56,Fruits and Vegetables,Low Fat,9.21,0.008757492
FDB33,Fruits and Vegetables,Low Fat,17.75,0.014568036
FDL44,Fruits and Vegetables,Low Fat,18.25,0.012264903
DRH23,Hard Drinks,Low Fat,14.65,0.170176516
NCK29,Health and Hygiene,Low Fat,5.615,0.12566436
NCN43,Others,Low Fat,12.15,0.006754117
NCM19,Others,Low Fat,12.65,0.047197936
FDC47,Snack Foods,Low Fat,15.0,0.118791698
FDR10,Snack Foods,Low Fat,17.6,0.010031539
FDP36,Baking Goods,Regular,10.395,0.091096531
FDI04,Frozen Foods,Regular,13.65,0.072851756
FDU16,Frozen Foods,Regular,19.25,0.058226609
FDG56,Fruits and Vegetables,Regular,13.3,0.0713931
FDF08,Fruits and Vegetables,Regular,14.3,0.065153295
NCM54,Household,LF,17.7,0.051146565
FDV21,Snack Foods,LF,11.5,0.171779865
FDS12,Baking Goods,Low Fat,9.1,0.174827835
FDX16,Frozen Foods,Low Fat,17.85,0.0
FDM32,Fruits and Vegetables,Low Fat,20.5,0.020688969
NCM06,Household,Low Fat,7.475,0.076036381
NCN18,Household,Low Fat,8.895,0.125222705
NCF07,Household,Low Fat,9.0,0.032152981
NCB43,Household,Low Fat,20.2,0.100319317
FDV15,Meat,Low Fat,10.3,0.146767897
FDX34,Snack Foods,Low Fat,6.195,0.072278769
DRJ24,Soft Drinks,Low Fat,11.8,0.113790879
FDT14,Dairy,Regular,10.695,0.128247408
FDT19,Fruits and Vegetables,Regular,7.59,0.145631695
FDI34,Snack Foods,Regular,10.65,0.085482761
DRH51,Dairy,Low Fat,,0.0
FDU38,Dairy,Low Fat,,0.082150145
FDB32,Fruits and Vegetables,Low Fat,,0.023339367
FDS08,Fruits and Vegetables,Low Fat,,0.056685383
DRG23,Hard Drinks,Low Fat,,0.086360962
NCK18,Household,Low Fat,,0.006665667
NCT42,Household,Low Fat,,0.024766802
NCV30,Household,Low Fat,,0.065612808
FDL48,Baking Goods,Regular,,0.08186804
FDA02,Dairy,Regular,,0.029578726
FDR32,Fruits and Vegetables,Regular,,0.085392428
FDZ39,Meat,Regular,,0.017937483
FDI21,Snack Foods,Regular,,0.056328717
FDO46,Snack Foods,Regular,,0.014143673
FDW21,Snack Foods,Regular,,0.005935001
FDI16,Frozen Foods,reg,,0.135118202
FDH17,Frozen Foods,Regular,16.2,0.016687114
FDV10,Snack Foods,Regular,7.645,0.066693437
FDM20,Fruits and Vegetables,Low Fat,10.0,0.0
FDH35,Starchy Foods,Low Fat,18.25,0.0
FDI04,Frozen Foods,Regular,13.65,0.073209447
NCD06,Household,Low Fat,13.0,0.099325278
FDB35,Starchy Foods,Regular,12.3,0.064565202
DRE49,Soft Drinks,Low Fat,20.75,0.021370201
FDU55,Fruits and Vegetables,Low Fat,16.2,0.035984104
FDL27,Meat,Low Fat,6.17,0.010647477
FDB27,Dairy,Low Fat,7.575,0.055390121
FDH19,Meat,Low Fat,19.35,0.033088472
FDZ13,Canned,Regular,7.84,0.154120252
FDH57,Fruits and Vegetables,Low Fat,10.895,0.035747522
FDL52,Frozen Foods,Regular,6.635,0.0
FDC15,Dairy,Low Fat,18.1,0.297883712
FDU21,Snack Foods,Regular,11.8,0.076705948
FDL08,Fruits and Vegetables,Low Fat,10.8,0.049677651
NCQ05,Health and Hygiene,LF,11.395,0.0
FDD58,Snack Foods,Low Fat,7.76,0.059341019
FDV45,Snack Foods,Low Fat,16.75,0.045047439
NCX42,Household,Low Fat,6.36,0.00597362
FDP19,Fruits and Vegetables,Low Fat,11.5,0.173516063
FDL38,Canned,Regular,,0.02579577
DRF23,Hard Drinks,Low Fat,4.61,0.205294827
FDH12,Baking Goods,Low Fat,9.6,0.085085743
FDM39,Dairy,Low Fat,6.42,0.053553794
NCC43,Household,Low Fat,7.39,0.092927148
NCP54,Household,Low Fat,15.35,0.035204319
NCG30,Household,Low Fat,20.2,0.112495847
NCN07,Others,Low Fat,18.5,0.033997473
FDP34,Snack Foods,Low Fat,12.85,0.137441201
DRD13,Soft Drinks,Low Fat,15.0,0.049155769
FDR37,Breakfast,Regular,16.5,0.066352552
FDS16,Frozen Foods,Regular,15.15,0.066279832
FDF21,Fruits and Vegetables,Regular,10.3,0.058918844
FDR19,Fruits and Vegetables,Regular,13.5,0.159968994
FDS33,Snack Foods,Regular,6.67,0.123620492
FDT33,Snack Foods,Regular,7.81,0.034043503
FDI10,Snack Foods,Regular,8.51,0.078526225
FDY52,Frozen Foods,Low Fat,,0.012865901
FDY09,Snack Foods,Low Fat,,0.044122209
FDH31,Meat,Regular,,0.0
DRA24,Soft Drinks,Regular,,0.069909188
FDO24,Baking Goods,Low Fat,11.1,0.176215665
FDL04,Frozen Foods,Low Fat,19.0,0.111923422
FDZ44,Fruits and Vegetables,Low Fat,8.185,0.038729057
FDA56,Fruits and Vegetables,Low Fat,9.21,0.008764786
DRN47,Hard Drinks,Low Fat,12.1,0.016826748
NCA17,Health and Hygiene,Low Fat,20.6,0.0
NCL07,Others,Low Fat,13.85,0.031338558
FDM46,Snack Foods,Low Fat,7.365,0.159967845
FDT24,Baking Goods,Regular,12.35,0.0
FDX35,Breads,Regular,5.035,0.0
FDL02,Canned,Regular,20.0,0.104083376
FDT52,Frozen Foods,Regular,9.695,0.047429578
FDN16,Frozen Foods,Regular,12.6,0.062700289
FDA28,Frozen Foods,Regular,16.1,0.047801883
FDW55,Fruits and Vegetables,Regular,12.6,0.021969896
FDG58,Snack Foods,Regular,10.695,0.0
FDV32,Fruits and Vegetables,LF,7.785,0.088888291
FDP04,Frozen Foods,Low Fat,15.35,0.013840784
FDG45,Fruits and Vegetables,Low Fat,8.1,0.12829573
FDS20,Fruits and Vegetables,Low Fat,8.85,0.053976156
FDN31,Fruits and Vegetables,Low Fat,11.5,0.073029341
FDC44,Fruits and Vegetables,Low Fat,15.6,0.172946916
DRH36,Soft Drinks,Low Fat,16.2,0.033447756
DRF37,Soft Drinks,Low Fat,17.25,0.0
FDS35,Breads,Low Fat,9.3,0.11184963
FDG50,Canned,Low Fat,7.405,0.015358176
FDF14,Canned,Low Fat,7.55,0.0273235
FDN02,Canned,Low Fat,16.5,0.074245348
FDX19,Fruits and Vegetables,Low Fat,19.1,0.097280981
DRN59,Hard Drinks,Low Fat,15.0,0.064504433
NCB54,Health and Hygiene,Low Fat,8.76,0.050335829
NCK53,Health and Hygiene,Low Fat,11.6,0.037793818
NCB19,Household,Low Fat,6.525,0.090806457
NCU18,Household,Low Fat,15.1,0.056155909
NCW06,Household,Low Fat,16.2,0.050625182
NCN14,Others,Low Fat,19.1,0.092437711
FDZ58,Snack Foods,Low Fat,17.85,0.052471995
DRJ37,Soft Drinks,Low Fat,10.8,0.061446997
FDU19,Fruits and Vegetables,Regular,8.77,0.046866331
FDT56,Fruits and Vegetables,Regular,16.0,0.115826834
FDX46,Snack Foods,Regular,12.3,0.058234621
DRZ11,Soft Drinks,Regular,8.85,0.112893431
FDE35,Starchy Foods,Regular,7.06,0.043989429
FDI48,Baking Goods,Regular,11.85,0.056033565
FDP01,Breakfast,Regular,20.75,0.063684145
FDH40,Frozen Foods,Regular,11.6,0.079376029
FDP52,Frozen Foods,Regular,18.7,0.071091591
FDG56,Fruits and Vegetables,Regular,13.3,0.071856726
FDZ51,Meat,Regular,11.3,0.054861393
NCI54,Household,low fat,15.2,0.03366718
FDW04,Frozen Foods,reg,8.985,0.057944376
FDY59,Baking Goods,Low Fat,8.195,0.031397503
FDY48,Baking Goods,Low Fat,14.0,0.023730384
FDW01,Canned,Low Fat,14.5,0.064048405
FDG53,Frozen Foods,Low Fat,10.0,0.045848263
FDB32,Fruits and Vegetables,Low Fat,20.6,0.023448504
NCP43,Others,Low Fat,17.75,0.030501281
NCI31,Others,Low Fat,20.0,0.08131178
FDF22,Snack Foods,Low Fat,6.865,0.056819936
FDT34,Snack Foods,Low Fat,9.3,0.174317307
FDJ46,Snack Foods,Low Fat,11.1,0.044814962
DRC49,Soft Drinks,Low Fat,8.67,0.065424208
FDZ34,Starchy Foods,Low Fat,6.695,0.075864171
FDA22,Starchy Foods,Low Fat,7.435,0.084436394
FDG47,Starchy Foods,Low Fat,12.8,0.069605676
FDR37,Breakfast,Regular,16.5,0.066237024
FDX46,Snack Foods,Regular,12.3,0.058105769
FDS12,Baking Goods,Low Fat,9.1,0.291438755
FDG50,Canned,Low Fat,7.405,0.02556185
FDP25,Canned,Low Fat,15.2,0.035497039
FDA15,Dairy,Low Fat,9.3,0.026818196
FDI56,Fruits and Vegetables,Low Fat,7.325,0.156307983
DRD25,Soft Drinks,Low Fat,6.135,0.132183029
DRJ24,Soft Drinks,Low Fat,11.8,0.189689886
FDP59,Breads,Regular,20.85,0.094512029
FDA07,Fruits and Vegetables,Regular,7.55,0.051794958
FDU33,Snack Foods,Regular,7.63,0.225476528
FDV34,Snack Foods,Regular,10.695,0.019123874
DRF15,Dairy,LF,18.35,0.0
FDX09,Snack Foods,LF,9.0,0.065194971
FDH41,Frozen Foods,Low Fat,9.0,0.081943273
FDN31,Fruits and Vegetables,Low Fat,11.5,0.072820885
DRK47,Hard Drinks,Low Fat,7.905,0.064011067
NCG18,Household,Low Fat,15.3,0.02295878
FDC58,Snack Foods,Low Fat,10.195,0.041907414
FDA45,Snack Foods,Low Fat,21.25,0.155250377
DRF37,Soft Drinks,Low Fat,17.25,0.084262458
FDM36,Baking Goods,Regular,11.65,0.058681957
FDB37,Baking Goods,Regular,20.25,0.022921735
FDY38,Dairy,Regular,13.6,0.119077255
FDA02,Dairy,Regular,14.0,0.029697925
FDK08,Fruits and Vegetables,Regular,9.195,0.122202946
FDJ22,Snack Foods,low fat,18.75,0.052766297
FDF02,Canned,Low Fat,16.2,0.103894671
FDF41,Frozen Foods,Low Fat,12.15,0.131714183
FDG04,Frozen Foods,Low Fat,13.1,0.006087409
FDC56,Fruits and Vegetables,Low Fat,7.72,0.122015744
DRK47,Hard Drinks,Low Fat,7.905,0.064325351
NCV53,Health and Hygiene,Low Fat,8.27,0.01889024
NCN30,Household,Low Fat,16.35,0.017062427
NCO42,Household,Low Fat,21.25,0.024756031
FDA34,Starchy Foods,Low Fat,11.5,0.014921093
FDG47,Starchy Foods,Low Fat,12.8,0.069902438
FDI60,Baking Goods,Regular,7.22,0.038477325
FDF24,Baking Goods,Regular,15.5,0.025473816
FDG20,Fruits and Vegetables,Regular,15.5,0.126199917
FDG09,Fruits and Vegetables,Regular,20.6,0.048131556
FDE10,Snack Foods,Regular,6.67,0.09031453
FDV23,Breads,Low Fat,,0.105324246
FDX13,Canned,Low Fat,,0.047551568
FDD51,Dairy,Low Fat,,0.119371835
FDY50,Dairy,Low Fat,,0.130321652
FDE32,Fruits and Vegetables,Low Fat,,0.048522793
FDG44,Fruits and Vegetables,Low Fat,,0.0
FDL44,Fruits and Vegetables,Low Fat,,0.012215675
NCO41,Health and Hygiene,Low Fat,,0.018757586
NCU29,Health and Hygiene,Low Fat,,0.025354072
NCD55,Household,Low Fat,,0.024213354
NCG54,Household,Low Fat,,0.079419801
FDK33,Snack Foods,Low Fat,,0.011180843
DRG01,Soft Drinks,Low Fat,,0.044660955
DRH01,Soft Drinks,Low Fat,,0.097429924
FDW60,Baking Goods,Regular,,0.016979326
FDZ50,Dairy,Regular,,0.0
